transcription,path_to_audio,speaker_id,native_language,gender,conformer_100_rel_large_transcriptions
the reorganization of these countries took the form of revolution,data/l2arctic/NJS/wav/arctic_b0476.wav,NJS,Spanish,F,the reorganization of these countries took the form of revolution
youre going in for grab sharing,data/l2arctic/NJS/wav/arctic_b0477.wav,NJS,Spanish,F,you're going in for grap sharing
the oligarchy will encourage such ambition and the consequent competition,data/l2arctic/NJS/wav/arctic_b0478.wav,NJS,Spanish,F,the oligarchy will encourage such ambition and the consequent competition
without discussion it was the agents provocateurs who caused the peasant revolt,data/l2arctic/NJS/wav/arctic_b0480.wav,NJS,Spanish,F,without discussion it was the agents provocators who caused the paisent revolt
the task we set ourselves was threefold,data/l2arctic/NJS/wav/arctic_b0481.wav,NJS,Spanish,F,the task we set ourselves was threefold
many other similar disconcerting omissions will be noticed in the manuscript,data/l2arctic/NJS/wav/arctic_b0482.wav,NJS,Spanish,F,many other similar disconcerting omissions will be noticed in the manuscript
the flower of the artistic and intellectual world were revolutionists,data/l2arctic/NJS/wav/arctic_b0483.wav,NJS,Spanish,F,the flower of the artistic and intellectual world were revolutionists
this the iron heel foresaw and laid its schemes accordingly,data/l2arctic/NJS/wav/arctic_b0484.wav,NJS,Spanish,F,thise is the iron heel foresaw and laid is the schemes accordingly l
the mob came on but it could not advance,data/l2arctic/NJS/wav/arctic_b0485.wav,NJS,Spanish,F,the mob came on but it could not advance
but why continue the tirade for tirade it was,data/l2arctic/NJS/wav/arctic_b0486.wav,NJS,Spanish,F,but why continue the tirade for tirade it was
after all superfluous flesh is gone what is left is stringy and resistant,data/l2arctic/NJS/wav/arctic_b0487.wav,NJS,Spanish,F,after all superfluous flesh is gone what is left is a stingy and resistent
beyond refusing to sell us food they left us to ourselves,data/l2arctic/NJS/wav/arctic_b0488.wav,NJS,Spanish,F,beyond refusing to sell us food they left us to ourselves
he was a merry monarch especially so for an asiatic,data/l2arctic/NJS/wav/arctic_b0489.wav,NJS,Spanish,F,he was a merry monarch especially so far anasiatic
what an excited whispering and conferring took place,data/l2arctic/NJS/wav/arctic_b0490.wav,NJS,Spanish,F,what an excited whispering and conferring took place
jacob brinker who was his road mate brought the news,data/l2arctic/NJS/wav/arctic_b0491.wav,NJS,Spanish,F,jacob rinker who was his rodmate brought the news
thus he turned the tenets and jargon of psychology back on me,data/l2arctic/NJS/wav/arctic_b0492.wav,NJS,Spanish,F,thus he turned the tenets and jargon of psychology back on me
you yellow giant thing of the frost,data/l2arctic/NJS/wav/arctic_b0493.wav,NJS,Spanish,F,you yellow giant thing of the frost
never so strange a prophet came up to jerusalem,data/l2arctic/NJS/wav/arctic_b0494.wav,NJS,Spanish,F,never so strange a prophet came up to jerusalem
we who have endured so much surely can endure a little more,data/l2arctic/NJS/wav/arctic_b0495.wav,NJS,Spanish,F,we who have endured so much surely can endure a little more
one great drawback to farming in california is our long dry summer,data/l2arctic/NJS/wav/arctic_b0497.wav,NJS,Spanish,F,one great drawback to farming in california is our long dry summer
i remembered the red wine of the italian rancho and shuddered inwardly,data/l2arctic/NJS/wav/arctic_b0498.wav,NJS,Spanish,F,i remembered the red wine of the italian rancho and shuddered inwardly
i said and dismissed the matter as not worth thinking about,data/l2arctic/NJS/wav/arctic_b0499.wav,NJS,Spanish,F,i said and dismissed the matter as not worth thinking about
then came my boy code,data/l2arctic/NJS/wav/arctic_b0500.wav,NJS,Spanish,F,then came y boy cold
and wherever i ranged the way lay along alcohol drenched roads,data/l2arctic/NJS/wav/arctic_b0501.wav,NJS,Spanish,F,and wherever i ranged the way lay along alcohol drenched roads
and as we hurried up town joe goose explained,data/l2arctic/NJS/wav/arctic_b0502.wav,NJS,Spanish,F,and as we horded up town joel goose explained
the scents of strange vegetation blew off the tropic land,data/l2arctic/NJS/wav/arctic_b0503.wav,NJS,Spanish,F,the sente of a strange vegetation blew off the tropic land
the life there was healthful and athletic but too juvenile,data/l2arctic/NJS/wav/arctic_b0504.wav,NJS,Spanish,F,the life there was healthful and athletic but too juvenile
how valiantly i went at it that first day,data/l2arctic/NJS/wav/arctic_b0505.wav,NJS,Spanish,F,how valiantly i went at it that first day
it would help to tide me along until i got steady employment,data/l2arctic/NJS/wav/arctic_b0506.wav,NJS,Spanish,F,it would help to tide me along until i got a steady employment
did i possess too much vitality,data/l2arctic/NJS/wav/arctic_b0507.wav,NJS,Spanish,F,did i possess too much vitality r
in his anxiety and solicitude and love they did not count,data/l2arctic/NJS/wav/arctic_b0508.wav,NJS,Spanish,F,in his anxiety and solicitude and laughed they did not count
he had fulfilled his duty and paid properly,data/l2arctic/NJS/wav/arctic_b0509.wav,NJS,Spanish,F,he had fulfilled his duty and paid properly
he knew what taboos he was violating,data/l2arctic/NJS/wav/arctic_b0510.wav,NJS,Spanish,F,he knew what taboos he was violating
do you value your hide,data/l2arctic/NJS/wav/arctic_b0511.wav,NJS,Spanish,F,do you value your hide
you should have seen them when they heard me spitting chinook,data/l2arctic/NJS/wav/arctic_b0512.wav,NJS,Spanish,F,you should have seen them when they heard me spitting chi nook
the women they carried away with them to the big valley,data/l2arctic/NJS/wav/arctic_b0241.wav,NJS,Spanish,F,the women they carried away with them to the big valley
you fired me out of your house in short,data/l2arctic/NJS/wav/arctic_b0258.wav,NJS,Spanish,F,you fire me out of your house in short
but i did not enjoy it long,data/l2arctic/NJS/wav/arctic_b0275.wav,NJS,Spanish,F,but i did not enjoy it long
the fire men wore animal skins around their waists and across their shoulders,data/l2arctic/NJS/wav/arctic_b0292.wav,NJS,Spanish,F,the firemen wore animal skins around their waists and across their shoulders
nor was elam harnish an exception,data/l2arctic/NJS/wav/arctic_b0309.wav,NJS,Spanish,F,nor was alam harnizge an exception
our mister howison will call upon you at your hotel,data/l2arctic/NJS/wav/arctic_b0326.wav,NJS,Spanish,F,or mister hoison will call upon you at the hotel
but how are you going to do it,data/l2arctic/NJS/wav/arctic_b0343.wav,NJS,Spanish,F,but how are you going to do it
this state of mind comes of an undue prominence of the ego,data/l2arctic/NJS/wav/arctic_b0360.wav,NJS,Spanish,F,thez state of mind comes of undue prominence of the ego er
a scarlet loincloth completed his costume,data/l2arctic/NJS/wav/arctic_b0377.wav,NJS,Spanish,F,a scarlet loincloth completed his costume
the boy hesitated then mastered his temper,data/l2arctic/NJS/wav/arctic_b0394.wav,NJS,Spanish,F,the boy hesitated then mastered his temper
he gave no reason but his motive was obvious enough,data/l2arctic/NJS/wav/arctic_b0411.wav,NJS,Spanish,F,he gave no reason but his motive was obvious enough
the history of our westward faring race is written in it,data/l2arctic/NJS/wav/arctic_b0428.wav,NJS,Spanish,F,the history of our west war faring race is written in it
mops sir eagerly answered the sailor at the wheel,data/l2arctic/NJS/wav/arctic_b0445.wav,NJS,Spanish,F,mubs sir eagerly answered the sailor at the wheel
one guess will do ernest retorted,data/l2arctic/NJS/wav/arctic_b0462.wav,NJS,Spanish,F,one guess will do arnist retorted
violation of this law was made a high misdemeanor and punished accordingly,data/l2arctic/NJS/wav/arctic_b0479.wav,NJS,Spanish,F,violation of this law was made a high misdemenor and punished accordingly
i have seen myself that one man contemplated by pascals philosophic eye,data/l2arctic/NJS/wav/arctic_b0496.wav,NJS,Spanish,F,i have seen myself that one man contemplated by pascal's philosophic eye
he plodded on for half an hour when the hallucination arose again,data/l2arctic/NJS/wav/arctic_b0513.wav,NJS,Spanish,F,he plodded on for half an hour when the hallucination arose again
you can take a vacation on pay,data/l2arctic/NJS/wav/arctic_a0272.wav,NJS,Spanish,F,you can take a vacation on pay n
he may anticipate the day of his death,data/l2arctic/NJS/wav/arctic_a0544.wav,NJS,Spanish,F,he may anticipate the day of his death
but to culture the revolution thus far had exhausted the junta,data/l2arctic/NJS/wav/arctic_b0224.wav,NJS,Spanish,F,but to culture the revolution thus far had exhausted the junter
tomorrow or next day it might be gone,data/l2arctic/NJS/wav/arctic_b0514.wav,NJS,Spanish,F,to morrow or next day it might be gone
but already he had composed himself,data/l2arctic/NJS/wav/arctic_b0515.wav,NJS,Spanish,F,but already he had composed himself
zilla relaxed her sour mouth long enough to sigh her satisfaction,data/l2arctic/NJS/wav/arctic_b0516.wav,NJS,Spanish,F,zela relaxed her sour mouth long enough to siht her satisfaction
eggshell is not good to eat,data/l2arctic/NJS/wav/arctic_b0517.wav,NJS,Spanish,F,egg shell is no good to eat
but there was also talk of witchcraft in the village,data/l2arctic/NJS/wav/arctic_b0518.wav,NJS,Spanish,F,but there was also talk of witchcraft in the village
yea i will tell thee,data/l2arctic/NJS/wav/arctic_b0519.wav,NJS,Spanish,F,ye i will tell thee
hans hurled himself upon the prostrate man striking madly with his fists,data/l2arctic/NJS/wav/arctic_b0520.wav,NJS,Spanish,F,hans hurled himself upon the prostrate man striking madly with his fists
and he thought of oona and of her words,data/l2arctic/NJS/wav/arctic_b0521.wav,NJS,Spanish,F,and he thought of ona and of her words
nor would it thaw out his hands and feet,data/l2arctic/NJS/wav/arctic_b0522.wav,NJS,Spanish,F,nor wud he towl out his hands and feet
the russian music player the count was her obedient slave,data/l2arctic/NJS/wav/arctic_b0523.wav,NJS,Spanish,F,the russian music player the count was her obedient slave
so far as flags were concerned they were beyond all jurisdiction,data/l2arctic/NJS/wav/arctic_b0524.wav,NJS,Spanish,F,so far as flags were concerned they were beyond all jurisdiction
new idea he volunteered brand new idea,data/l2arctic/NJS/wav/arctic_b0525.wav,NJS,Spanish,F,new idea he volunteered brand new idea
thirty pounds said the captain with finality,data/l2arctic/NJS/wav/arctic_b0526.wav,NJS,Spanish,F,thirty pounds said the captain with finality
the very idea of it was preposterous,data/l2arctic/NJS/wav/arctic_b0527.wav,NJS,Spanish,F,the very idea of it was preposterous
captain doanes orders were swiftly obeyed,data/l2arctic/NJS/wav/arctic_b0528.wav,NJS,Spanish,F,captain dowyyng's orders were swiftly obeyed
come on del mar challenged,data/l2arctic/NJS/wav/arctic_b0529.wav,NJS,Spanish,F,come on delmart challenged
he had a big chimpanzee that was a winner,data/l2arctic/NJS/wav/arctic_b0530.wav,NJS,Spanish,F,he had a big chimpanzee that was a winner
i am sure it must have been some adventure,data/l2arctic/NJS/wav/arctic_b0531.wav,NJS,Spanish,F,i'm sure it must have been some adventure
that longfellow chap most likely had written countless books of poetry,data/l2arctic/NJS/wav/arctic_b0532.wav,NJS,Spanish,F,the long fellow chap most likely had written countless books of poetry
his abnormal power of vision made abstractions take on concrete form,data/l2arctic/NJS/wav/arctic_b0533.wav,NJS,Spanish,F,his abnormal power of vision made abstractions take on concrete form
ill tell you the librarian said with a brightening face,data/l2arctic/NJS/wav/arctic_b0534.wav,NJS,Spanish,F,i'll tell you the librarian said with a brightening face
he read his fragments aloud,data/l2arctic/NJS/wav/arctic_b0535.wav,NJS,Spanish,F,he read his fragments aloud
typhoid did i tell you,data/l2arctic/NJS/wav/arctic_b0536.wav,NJS,Spanish,F,typhoid did i tell you
but she had become an automaton,data/l2arctic/NJS/wav/arctic_b0537.wav,NJS,Spanish,F,but she ha be comin out to mattin 'e
at the best they were necessary accessories,data/l2arctic/NJS/wav/arctic_b0538.wav,NJS,Spanish,F,at the best they were necessary accessaries
you were making them talk shop ruth charged him,data/l2arctic/NJS/wav/arctic_b0539.wav,NJS,Spanish,F,you were making them talk sharp ruth charged him
author of the danger trail philip steels etc,data/l2arctic/HQTV/wav/arctic_a0001.wav,HQTV,Vietnamese,M,author of the danger trail philisteau ishra a
not at this particular case tom apologized whittemore,data/l2arctic/HQTV/wav/arctic_a0002.wav,HQTV,Vietnamese,M,not at this particular case tom apologired whits more
for the twentieth time that evening the two men shook hands,data/l2arctic/HQTV/wav/arctic_a0003.wav,HQTV,Vietnamese,M,for the twentieth time that evening the two men shook hands
lord but im glad to see you again phil,data/l2arctic/HQTV/wav/arctic_a0004.wav,HQTV,Vietnamese,M,lor but i'm glad to see you again pheel
will we ever forget it,data/l2arctic/HQTV/wav/arctic_a0005.wav,HQTV,Vietnamese,M,will we ever forget it
god bless em i hope ill go on seeing them forever,data/l2arctic/HQTV/wav/arctic_a0006.wav,HQTV,Vietnamese,M,god bless em i half eye going seeing dum for ever
and you always want to see it in the superlative degree,data/l2arctic/HQTV/wav/arctic_a0007.wav,HQTV,Vietnamese,M,and you onwy want to see it in the superlative decree
gad your letter came just in time,data/l2arctic/HQTV/wav/arctic_a0008.wav,HQTV,Vietnamese,M,gads the letter came just in time al a      a h
he turned sharply and faced gregson across the table,data/l2arctic/HQTV/wav/arctic_a0009.wav,HQTV,Vietnamese,M,he turned sharply and faced greshiam across the table
im playing a single hand in what looks like a losing game,data/l2arctic/HQTV/wav/arctic_a0010.wav,HQTV,Vietnamese,M,i'm playing a single hand in what looks li a loosening em
if i ever needed a fighter in my life i need one now,data/l2arctic/HQTV/wav/arctic_a0011.wav,HQTV,Vietnamese,M,if i ever needed a fighter in my life i need one now
gregson shoved back his chair and rose to his feet,data/l2arctic/HQTV/wav/arctic_a0012.wav,HQTV,Vietnamese,M,crescent shove bak hichen rose to his feet
he was a head shorter than his companion of almost delicate physique,data/l2arctic/HQTV/wav/arctic_a0013.wav,HQTV,Vietnamese,M,he wears a hat shorter than his companion of almost delicaty physic
