transcription,path_to_audio,speaker_id,native_language,gender,sewd_base_transcriptions
dennins hands were released long enough for him to sign the document,data/l2arctic/ERMS/wav/arctic_a0566.wav,ERMS,Spanish,M,denyan's hand were relieved long enough for him to sign the document
now irvine was a man of impulse a poet,data/l2arctic/ERMS/wav/arctic_a0567.wav,ERMS,Spanish,M,now erine was a man of impulse a poet
he was just bursting with joy joy over what,data/l2arctic/ERMS/wav/arctic_a0568.wav,ERMS,Spanish,M,he was just bartling with joy jo yo beruet
at lake linderman i had one canoe very good peterborough canoe,data/l2arctic/ERMS/wav/arctic_a0569.wav,ERMS,Spanish,M,at lake lindermant i had one canoi very good piter boro canoi
behind him lay the thousand years long road across all siberia and russia,data/l2arctic/ERMS/wav/arctic_a0570.wav,ERMS,Spanish,M,behind him lay the taw san yere's long road across alziberia in russia
he had forgotten to build a fire and thaw out,data/l2arctic/ERMS/wav/arctic_a0571.wav,ERMS,Spanish,M,he had forgotten to beald a fire and toad
i never saw anything like her in my life,data/l2arctic/ERMS/wav/arctic_a0572.wav,ERMS,Spanish,M,i never saw anything like her in my life
there was no law on the yukon save what they made for themselves,data/l2arctic/ERMS/wav/arctic_a0573.wav,ERMS,Spanish,M,there was no low on the juconse whare they maye for themself
good business man curly obrien was saying,data/l2arctic/ERMS/wav/arctic_a0574.wav,ERMS,Spanish,M,good business man curly obrain was saying
there werent any missions and he was the man to know,data/l2arctic/ERMS/wav/arctic_a0575.wav,ERMS,Spanish,M,there weren't animissions and he was the man to know a
and the big persian knew of his existence before he did of hers,data/l2arctic/ERMS/wav/arctic_a0576.wav,ERMS,Spanish,M,and the big persian knew of his existence before he did of heirs
once the jews harp began emitting its barbaric rhythms michael was helpless,data/l2arctic/ERMS/wav/arctic_a0577.wav,ERMS,Spanish,M,once the jews hearp began emitting its barbaric ridoms michaell was healpless
there was the emma louisa,data/l2arctic/ERMS/wav/arctic_a0579.wav,ERMS,Spanish,M,there was the emaloita
this is my fifth voyage,data/l2arctic/ERMS/wav/arctic_a0580.wav,ERMS,Spanish,M,this is my fiitz boulads
it was this proposition that started the big idea in daughtrys mind,data/l2arctic/ERMS/wav/arctic_a0581.wav,ERMS,Spanish,M,it was this proposition that started the big idea in doubter's mind
daughtry elaborated on the counting trick by bringing cocky along,data/l2arctic/ERMS/wav/arctic_a0582.wav,ERMS,Spanish,M,doughtry elaborated on the counting trick by bringing koki along
enjoy it he did but principally for stewards sake,data/l2arctic/ERMS/wav/arctic_a0583.wav,ERMS,Spanish,M,enjoy it he did but principally for a steward to take
i have long noted your thirst unquenchable,data/l2arctic/ERMS/wav/arctic_a0584.wav,ERMS,Spanish,M,i have long noted your terst unquenchable
wonder if hes a lion dog charles suggested,data/l2arctic/ERMS/wav/arctic_a0585.wav,ERMS,Spanish,M,wonder if he is ali on dark chardas suggested
we dont see ourselves as foolish,data/l2arctic/ERMS/wav/arctic_a0586.wav,ERMS,Spanish,M,we don't seed ourselves as foolish
he had comparatively no advantages at first,data/l2arctic/ERMS/wav/arctic_a0587.wav,ERMS,Spanish,M,he had comparatively no advantages at first
he had proved it today with his amateurish and sophomoric productions,data/l2arctic/ERMS/wav/arctic_a0588.wav,ERMS,Spanish,M,he had proved it to day with his ametericious and sophermoric productions
i was sick once typhoid,data/l2arctic/ERMS/wav/arctic_a0589.wav,ERMS,Spanish,M,i what seakd once typhoit
in a way he is my protege,data/l2arctic/ERMS/wav/arctic_a0590.wav,ERMS,Spanish,M,in a way her's my protigy
we are both children together,data/l2arctic/ERMS/wav/arctic_a0591.wav,ERMS,Spanish,M,we are above children together
its only his indigestion i find fault with,data/l2arctic/ERMS/wav/arctic_a0592.wav,ERMS,Spanish,M,it's only his sin digestion i find fall wit
shed make a good wife for the cashier,data/l2arctic/ERMS/wav/arctic_a0593.wav,ERMS,Spanish,M,she'd make a good wise for the cathier
gad do i remember it,data/l2arctic/ERMS/wav/arctic_b0001.wav,ERMS,Spanish,M,god do i remember it
i can see that knife now,data/l2arctic/ERMS/wav/arctic_b0003.wav,ERMS,Spanish,M,i can see that knife now
when i cant see beauty in woman i want to die,data/l2arctic/ERMS/wav/arctic_b0004.wav,ERMS,Spanish,M,when i dancre viewding woman i went to die
his slim fingers closed like steel about philips,data/l2arctic/ERMS/wav/arctic_b0005.wav,ERMS,Spanish,M,his slim fingers closed like stin about philip's
he seized gregson by the arm and led him to the door,data/l2arctic/ERMS/wav/arctic_b0006.wav,ERMS,Spanish,M,he see it grecton by the arm and led him to the door
hear the indian dogs wailing down at churchill,data/l2arctic/ERMS/wav/arctic_b0007.wav,ERMS,Spanish,M,here they indian dogs whailing down at chuerchill
burke himself had criticized it because of the smile,data/l2arctic/ERMS/wav/arctic_b0008.wav,ERMS,Spanish,M,bork himself had criticide it because of the smile
id say there was going to be a glorious scrap,data/l2arctic/ERMS/wav/arctic_b0009.wav,ERMS,Spanish,M,at tay there was going to be a glorious scrap
he turned the map to gregson pointing with his finger,data/l2arctic/ERMS/wav/arctic_b0010.wav,ERMS,Spanish,M,he turned de map to gregtom pointing with his finger
his eyes never took themselves for an instant from his companions face,data/l2arctic/ERMS/wav/arctic_b0011.wav,ERMS,Spanish,M,his eyes never took themselves for an instant from his companion's face
something that whittemore had not yet said thrilled him,data/l2arctic/ERMS/wav/arctic_b0012.wav,ERMS,Spanish,M,something that widmer had not yet said kill him
lakes and rivers hundreds of them thousands of them,data/l2arctic/ERMS/wav/arctic_b0013.wav,ERMS,Spanish,M,lakes and ribers hundreds of them thousands of them
whitefish gregson whitefish and trout,data/l2arctic/ERMS/wav/arctic_b0014.wav,ERMS,Spanish,M,whitefish grextom whitefish antrut
they robbed me a few years later,data/l2arctic/ERMS/wav/arctic_b0015.wav,ERMS,Spanish,M,they wrobbed me a few years later
he chuckled as he pulled out his pipe and began filling it,data/l2arctic/ERMS/wav/arctic_b0016.wav,ERMS,Spanish,M,he chuckled and he pulled out his pipe and began feeling it
everything was working smoothly better than i had expected,data/l2arctic/ERMS/wav/arctic_b0017.wav,ERMS,Spanish,M,everything was working smoothly better than i had expected
i was completely lost in my work,data/l2arctic/ERMS/wav/arctic_b0018.wav,ERMS,Spanish,M,i was completely lost in my work
he made no reply as he waited for whittemore to continue,data/l2arctic/ERMS/wav/arctic_b0020.wav,ERMS,Spanish,M,he made no reply as he waited for witzmore to continue
philip dropped back into his chair,data/l2arctic/ERMS/wav/arctic_b0021.wav,ERMS,Spanish,M,philip dropped back into his chair
if i was out of the game it would be easily made,data/l2arctic/ERMS/wav/arctic_b0022.wav,ERMS,Spanish,M,if i was out of the game it would be itilimate
macdougall my engineer believes it,data/l2arctic/ERMS/wav/arctic_b0023.wav,ERMS,Spanish,M,macdugal my engineer belips it
it is growing every day every hour,data/l2arctic/ERMS/wav/arctic_b0024.wav,ERMS,Spanish,M,it is growing every day every hour
now you understand,data/l2arctic/ERMS/wav/arctic_b0025.wav,ERMS,Spanish,M,now you understand
you have associated with some of these men,data/l2arctic/ERMS/wav/arctic_b0026.wav,ERMS,Spanish,M,you have associated with some of these men
and theres no chivalry no quarter shown in this fight,data/l2arctic/ERMS/wav/arctic_b0027.wav,ERMS,Spanish,M,there is no chibelry no quarechone in this fight
lord fitzhugh is the key to the whole situation,data/l2arctic/ERMS/wav/arctic_b0028.wav,ERMS,Spanish,M,lord fitzhie is the key to the whole situation
all operations have been carried on from montreal and toronto,data/l2arctic/ERMS/wav/arctic_b0029.wav,ERMS,Spanish,M,or operations having carried on from monterel and toronto
gregson held a lighted match until it burnt his fingertips,data/l2arctic/ERMS/wav/arctic_b0030.wav,ERMS,Spanish,M,greggson hail a lighted match until it burnet his finger tipped
gregson had seated himself under the lamp and was sharpening a pencil,data/l2arctic/ERMS/wav/arctic_b0031.wav,ERMS,Spanish,M,grergson had seated himself under the lamp and was sharpening a pencil
he caught himself with a jerk,data/l2arctic/ERMS/wav/arctic_b0032.wav,ERMS,Spanish,M,he cut himself with a jerk
how does your wager look now,data/l2arctic/ERMS/wav/arctic_b0033.wav,ERMS,Spanish,M,how does your wader look now
he confessed that the sketch had startled him,data/l2arctic/ERMS/wav/arctic_b0034.wav,ERMS,Spanish,M,he confessed that the sketch had a sthatle thing
after all the picture was only a resemblance,data/l2arctic/ERMS/wav/arctic_b0035.wav,ERMS,Spanish,M,after all the picture was only a resemblance
philip knew that she was not an indian,data/l2arctic/ERMS/wav/arctic_b0037.wav,ERMS,Spanish,M,philip knew that she was not an indian
in her haste to get away she had forgotten these things,data/l2arctic/ERMS/wav/arctic_b0038.wav,ERMS,Spanish,M,in her haste to get away she had forgotten this tinct
philip took a step toward gregson half determined to awaken him,data/l2arctic/ERMS/wav/arctic_b0039.wav,ERMS,Spanish,M,philip took a step forward grectin half determined to awaken him
the thought set his blood tingling,data/l2arctic/ERMS/wav/arctic_b0040.wav,ERMS,Spanish,M,dethad sed his blood tingling
but if pierre did not return until tomorrow,data/l2arctic/ERMS/wav/arctic_b0041.wav,ERMS,Spanish,M,but ifere did not return until to morrow
ten minutes had not elapsed since he had dropped the handkerchief,data/l2arctic/ERMS/wav/arctic_b0042.wav,ERMS,Spanish,M,ten minures at no elapse since he had dropped the handkerchief
it wont be for sale,data/l2arctic/ERMS/wav/arctic_b0043.wav,ERMS,Spanish,M,it wolm be forsailed
for a few moments he ate in silence,data/l2arctic/ERMS/wav/arctic_b0044.wav,ERMS,Spanish,M,for a few moments he ate in silence
philip did not pursue the subject,data/l2arctic/ERMS/wav/arctic_b0045.wav,ERMS,Spanish,M,phelib did not pursue the subject
philip produced a couple of cigars and took a chair opposite him,data/l2arctic/ERMS/wav/arctic_b0046.wav,ERMS,Spanish,M,philip produced a couple of cigartes and took a chairs opposite him
suppose you saw me at work through the window,data/l2arctic/ERMS/wav/arctic_b0047.wav,ERMS,Spanish,M,supposed you saw me at work through the window
he looked like one who had passed through an uncomfortable hour or two,data/l2arctic/ERMS/wav/arctic_b0048.wav,ERMS,Spanish,M,she looked like one who had passed through an uncomfortable hour or two
there was nothing more except a large ink blot under the words,data/l2arctic/ERMS/wav/arctic_b0049.wav,ERMS,Spanish,M,there was nothing more except a large ink blood under the worse
all this day gregson remained in the cabin,data/l2arctic/ERMS/wav/arctic_b0050.wav,ERMS,Spanish,M,all thes day greggtom remain in the cabin
the sixth day he spent in the cabin with gregson,data/l2arctic/ERMS/wav/arctic_b0051.wav,ERMS,Spanish,M,the seext day he is spent in the cabin with grixon
the flush was gone from her face,data/l2arctic/ERMS/wav/arctic_b0052.wav,ERMS,Spanish,M,the flash was glum from her face
he understood the meaning of the look,data/l2arctic/ERMS/wav/arctic_b0054.wav,ERMS,Spanish,M,he understood the meaning of the look
she was even more beautiful than when i saw her before,data/l2arctic/ERMS/wav/arctic_b0055.wav,ERMS,Spanish,M,she was still more beautiful than when i saw her before
ill give a thousand if you produce her retorted gregson,data/l2arctic/ERMS/wav/arctic_b0056.wav,ERMS,Spanish,M,i'll give a thousand if you produce her retorted gracton
they have won popular sentiment through the newspapers,data/l2arctic/ERMS/wav/arctic_b0057.wav,ERMS,Spanish,M,they have won popular tentimen through the newspapers
we must achieve our own salvation,data/l2arctic/ERMS/wav/arctic_b0058.wav,ERMS,Spanish,M,we must achieve our own salvation
in moments of mental energy philip was restless,data/l2arctic/ERMS/wav/arctic_b0059.wav,ERMS,Spanish,M,imarments of merital enegy philip was restless
he would keep his faith with gregson for the promised day or two,data/l2arctic/ERMS/wav/arctic_b0060.wav,ERMS,Spanish,M,he would keep his faith with gregtam for he promised aday or two
something about it seemed to fascinate him to challenge his presence,data/l2arctic/ERMS/wav/arctic_b0061.wav,ERMS,Spanish,M,something about it seemed to fascinate him to challenge his presence
now it was missing from the wall,data/l2arctic/ERMS/wav/arctic_b0062.wav,ERMS,Spanish,M,now it was missing from the wall
he boiled himself some coffee and sat down to wait,data/l2arctic/ERMS/wav/arctic_b0063.wav,ERMS,Spanish,M,he boiled himself some coffee and sat down to wait
im going down there with you and im going to fight,data/l2arctic/ERMS/wav/arctic_b0064.wav,ERMS,Spanish,M,i'm going down there with you and 'm going to fight
now have you got anything to say against me mister philip,data/l2arctic/ERMS/wav/arctic_b0065.wav,ERMS,Spanish,M,now have you got anything to say against me mister philips
if i meet her again i shall apologize said eileen,data/l2arctic/ERMS/wav/arctic_b0066.wav,ERMS,Spanish,M,if i meet her again i shall apologize said ling
below him the shadow was broken into a pool of rippling starlight,data/l2arctic/ERMS/wav/arctic_b0067.wav,ERMS,Spanish,M,below him the chal was brokin into a pool of riphinus titlight
only the chance sound had led him to observe them,data/l2arctic/ERMS/wav/arctic_b0068.wav,ERMS,Spanish,M,only the chance sound had led him to observe them
could the incident have anything to do with jeanne and pierre,data/l2arctic/ERMS/wav/arctic_b0069.wav,ERMS,Spanish,M,could the incident have anything to do with jane and pierre
there was no answer from the other side,data/l2arctic/ERMS/wav/arctic_b0071.wav,ERMS,Spanish,M,there was no answer from the other side
then he hastened on as pierre had guided him,data/l2arctic/ERMS/wav/arctic_b0072.wav,ERMS,Spanish,M,then he hastened on as pierre had guire in him
with these arguments he convinced himself that he should go on alone,data/l2arctic/ERMS/wav/arctic_b0073.wav,ERMS,Spanish,M,with this argument he convinced himself that he should go on alone
yet behind them there was another and more powerful motive,data/l2arctic/ERMS/wav/arctic_b0074.wav,ERMS,Spanish,M,det behind them there was anoter a more powerful motive
in that case he could not miss them if he used caution,data/l2arctic/ERMS/wav/arctic_b0075.wav,ERMS,Spanish,M,in that case he could not miss them if he used caution
before philip could recover himself jeannes startled guards were upon him,data/l2arctic/ERMS/wav/arctic_b0076.wav,ERMS,Spanish,M,before he philip could recover himself janes as tharler guards were upon him
it is the nearest refuge,data/l2arctic/ERMS/wav/arctic_b0077.wav,ERMS,Spanish,M,it is the nearest refuge
there was pride and strength the ring of triumph in his voice,data/l2arctic/ERMS/wav/arctic_b0078.wav,ERMS,Spanish,M,there was pride an itrent the ring of triumph in his voice
the truth of it set jeanne quivering,data/l2arctic/ERMS/wav/arctic_b0079.wav,ERMS,Spanish,M,the truth of it sait gening quivering
tomorrow it will be strong enough for you to stand upon,data/l2arctic/ERMS/wav/arctic_b0080.wav,ERMS,Spanish,M,to morrow it will be strong enough for you to stand upon
